id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price
TID27578,app,0.0,group_1,0.0,76.14323729550138,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-08-07 00:00:00,id_2,53.901024878372155
TID11347,website,0.0,group_5,0.0,30.228861583790053,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-20 00:00:00,id_79,77.86582120165501
TID15084,telephone,0.0,group_1,,7.366164902002668,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2019-10-18 00:00:00,id_11,0.0
TID16271,website,0.0,group_1,0.0,84.34360494128009,0.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-10 00:00:00,id_40,58.150521024306194
TID31863,website,0.0,group_4,0.0,232.11036179528801,2.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-11-12 00:00:00,id_95,64.59339895783923
TID26585,website,0.0,group_4,0.0,59.35247091812758,1.0,2.0,1.0,3.0,0.0,0.0,2.0,debit,2019-11-11 00:00:00,id_5,68.74592727043351
TID00144,app,0.0,group_1,0.0,43.69862023860157,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-26 00:00:00,id_25,51.69012231290039
TID18464,website,0.0,group_1,0.0,239.20551974763308,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-04 00:00:00,id_9,54.52252146250021
TID04420,app,0.0,group_1,0.0,61.10825891756261,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_82,46.157735510055225
TID34619,app,0.0,group_1,0.0,7.865839772911237,2.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-24 00:00:00,id_12,72.21552848211424
TID22278,app,0.0,group_1,0.0,268.15805937362546,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-16 00:00:00,id_13,49.2002612542528
TID33268,website,0.0,group_1,0.0,61.445215252423196,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-30 00:00:00,id_83,55.89083434658451
TID02143,website,0.0,group_4,0.0,29.686924103215375,3.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-09-12 00:00:00,id_19,108.03578622237133
TID34841,website,1.0,group_1,0.0,12.082280949613498,3.0,0.0,2.0,2.0,0.0,0.0,2.0,credit,2019-09-05 00:00:00,id_81,103.25745751989461
TID09458,website,0.0,group_1,0.0,5.032213851570961,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-10 00:00:00,id_14,88.70095132428825
TID03613,app,0.0,group_4,0.0,63.623296727424254,0.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-09-26 00:00:00,id_1,57.2792313903951
TID17974,website,0.0,group_4,0.0,117.878483503066,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-23 00:00:00,id_22,75.31437462503789
TID04860,app,0.0,group_5,0.0,14.303357500047447,0.0,1.0,1.0,3.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_50,79.07306831290836
TID01685,website,0.0,group_4,0.0,52.2041598964054,3.0,1.0,1.0,3.0,0.0,0.0,3.0,debit,2019-10-18 00:00:00,id_14,76.36698985947264
TID35342,website,0.0,group_1,0.0,20.321931434441733,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-01 00:00:00,id_89,61.208533283227176
TID03373,website,0.0,group_1,0.0,56.92873740916924,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-09 00:00:00,id_74,53.20040729831208
TID22350,website,0.0,group_1,0.0,62.07280588469663,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-11 00:00:00,id_0,64.14047421146486
TID13165,app,0.0,group_1,0.0,40.32068574218774,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-03 00:00:00,id_23,42.407913402216344
TID19143,website,0.0,group_1,0.0,19.10513845784582,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-06 00:00:00,id_64,57.12524506439994
TID14156,app,,group_4,0.0,60.73760094580109,0.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-11-26 00:00:00,id_50,47.85495077076381
TID21040,telephone,,group_1,,0.1282626670089296,0.0,2.0,1.0,,0.0,0.0,0.0,debit,2019-08-26 00:00:00,id_47,0.0
TID30793,website,0.0,group_1,0.0,193.94077468267986,2.0,1.0,1.0,2.0,0.0,0.0,3.0,credit,2019-11-08 00:00:00,id_72,62.34865757917944
TID01513,app,0.0,group_1,0.0,55.16368445770444,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-22 00:00:00,id_46,46.157735510055225
TID21705,website,0.0,group_4,0.0,20.458050424538044,2.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-11-28 00:00:00,id_2,57.586996757528134
TID08916,website,0.0,group_1,0.0,36.55192096292992,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-25 00:00:00,id_97,53.20040729831208
TID06489,app,0.0,group_1,0.0,69.63992440512088,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-08 00:00:00,id_29,49.2002612542528
TID13782,website,,group_2,0.0,17.900642469164602,1.0,1.0,3.0,2.0,0.0,0.0,2.0,debit,2019-08-17 00:00:00,id_44,81.49770004380834
TID10427,app,0.0,group_1,0.0,166.99693059866476,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-12 00:00:00,id_36,47.85495077076381
TID31190,website,0.0,group_1,0.0,51.22204198329286,2.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-03 00:00:00,id_12,77.07551713923415
TID30011,website,0.0,group_1,0.0,5.165215833462173,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-07 00:00:00,id_24,67.24999911839538
TID30878,website,0.0,group_1,0.0,6.510231603959232,2.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-08 00:00:00,id_11,62.74308395184665
TID16807,app,0.0,group_1,0.0,334.97537384819844,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_87,48.805225020760716
TID16757,website,0.0,group_6,0.0,-0.05490711926489955,0.0,0.0,3.0,2.0,0.0,0.0,1.0,debit,2019-11-17 00:00:00,id_72,108.3816430740783
TID02751,website,0.0,group_1,0.0,130.60411962417132,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-02 00:00:00,id_81,54.03060159521941
TID12293,website,0.0,group_1,0.0,0.8032450205643931,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-09-20 00:00:00,id_70,74.18557739342863
TID30476,website,0.0,group_1,0.0,15.064604709118193,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_7,61.715690302144786
TID12689,website,0.0,group_1,0.0,230.22647301923692,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-10 00:00:00,id_57,57.2792313903951
TID10219,website,0.0,group_1,0.0,38.67390025267673,1.0,0.0,2.0,2.0,0.0,0.0,1.0,debit,2019-12-04 00:00:00,id_99,75.65735632309772
TID25494,website,0.0,group_1,0.0,0.132643246217512,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-06 00:00:00,id_69,62.323359608868316
TID20152,website,0.0,group_4,0.0,3.6126243030200245,0.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-08-07 00:00:00,id_35,95.80690929923989
TID25865,app,0.0,group_4,0.0,6.87823932151511,0.0,0.0,1.0,1.0,0.0,0.0,4.0,debit,2019-10-03 00:00:00,id_96,64.24117034196198
TID05323,app,0.0,group_4,0.0,71.19449597250153,0.0,1.0,1.0,1.0,0.0,0.0,1.0,credit,2019-09-29 00:00:00,id_26,72.46227364564056
TID07797,website,0.0,group_4,0.0,49.94550544084349,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-25 00:00:00,id_21,45.95018312651697
TID11633,website,0.0,group_4,0.0,45.52775029223425,2.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-10-11 00:00:00,id_91,73.98897124464835
TID34997,website,,group_4,0.0,57.195046661343966,2.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_37,72.21552848211424
TID03606,website,0.0,group_4,0.0,87.73957628897156,3.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-15 00:00:00,id_50,75.31437462503789
TID17831,whoosh,0.0,group_1,,23.289040064179783,0.0,1.0,1.0,,0.0,2.0,0.0,debit,2019-09-10 00:00:00,id_88,56.61145454534141
TID20089,app,0.0,group_1,0.0,100.25944241380768,1.0,0.0,1.0,2.0,0.0,0.0,4.0,credit,2019-09-05 00:00:00,id_22,79.07306831290836
TID31251,website,0.0,group_4,0.0,34.62513310682236,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-03 00:00:00,id_72,56.69885374717987
TID35343,website,0.0,group_4,0.0,83.23639482801097,2.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-09-26 00:00:00,id_23,75.31437462503789
TID05167,website,1.0,group_1,0.0,25.832724753217356,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-23 00:00:00,id_33,91.31722597483993
TID07973,app,0.0,group_1,0.0,37.19943076118967,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-09-02 00:00:00,id_55,51.69012231290039
TID03628,website,0.0,group_1,0.0,54.41455432567993,2.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-12 00:00:00,id_40,55.89083434658451
TID19642,website,0.0,group_4,0.0,64.18364147677369,4.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-10-08 00:00:00,id_33,72.95534167256804
TID22006,website,0.0,group_1,0.0,17.727402874878532,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-15 00:00:00,id_41,63.571041775198104
TID07300,website,1.0,group_1,0.0,9.211554839786581,3.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-16 00:00:00,id_79,92.50225895849412
TID25229,whoosh,0.0,group_1,,15.744860332609736,0.0,2.0,1.0,,0.0,0.0,1.0,debit,2019-09-09 00:00:00,id_90,56.61145454534141
TID26318,website,0.0,group_1,0.0,142.66431731500114,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-13 00:00:00,id_16,72.6595682426936
TID13081,whoosh,1.0,group_1,,0.696508079721111,0.0,0.0,1.0,,3.0,43.0,3.0,debit,2019-08-14 00:00:00,id_34,41.8678098117921
TID35216,website,0.0,group_4,0.0,84.3183421515346,2.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-09-14 00:00:00,id_59,84.48752719046969
TID05807,app,0.0,group_1,0.0,191.56521065362978,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-02 00:00:00,id_95,59.17278265513691
TID18962,app,0.0,group_1,0.0,30.756701803901944,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-24 00:00:00,id_19,46.157735510055225
TID26777,website,0.0,group_1,0.0,34.41088508650409,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-02 00:00:00,id_85,67.74925608822006
TID00564,website,0.0,group_4,0.0,2.5630918962756253,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_89,111.83009978403312
TID15104,whoosh,0.0,group_1,,11.922630509008915,0.0,1.0,1.0,,0.0,0.0,1.0,debit,2019-11-19 00:00:00,id_10,48.27767928188303
TID27065,app,0.0,group_1,0.0,59.23134643818309,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_2,46.157735510055225
TID17799,website,0.0,group_1,0.0,52.254185147223964,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-21 00:00:00,id_73,53.20040729831208
TID29593,app,0.0,group_1,0.0,72.22891926025811,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-04 00:00:00,id_19,46.157735510055225
TID30016,website,0.0,group_4,0.0,20.896332030919318,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-17 00:00:00,id_84,90.60496295711775
TID06867,website,0.0,group_1,0.0,54.27030836461534,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-01 00:00:00,id_5,42.445677756362805
TID19914,website,0.0,group_1,0.0,35.099144374493,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-24 00:00:00,id_83,53.20040729831208
TID04304,whoosh,0.0,group_1,,13.254311367973925,1.0,0.0,1.0,,0.0,4.0,2.0,debit,2019-11-06 00:00:00,id_2,46.157735510055225
TID18080,app,0.0,group_1,0.0,4.5945537865254975,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-23 00:00:00,id_28,43.48472044988809
TID35563,website,0.0,group_4,0.0,117.392079253313,0.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-10-06 00:00:00,id_31,70.88064114881571
TID35969,app,0.0,group_1,0.0,261.2039127621242,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-28 00:00:00,id_69,42.407913402216344
TID17972,app,,group_1,0.0,17.79462967499156,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-11-18 00:00:00,id_5,48.805225020760716
TID29817,app,0.0,group_1,0.0,74.39822053134486,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-25 00:00:00,id_15,49.2002612542528
TID14495,website,0.0,group_4,0.0,62.88592289247594,3.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-08-22 00:00:00,id_57,83.62137334127559
TID32694,whoosh,1.0,group_1,,5.652664616901243,1.0,0.0,1.0,,0.0,3.0,3.0,debit,2019-09-04 00:00:00,id_73,41.8678098117921
TID09827,website,0.0,group_4,0.0,88.46526144460597,1.0,2.0,1.0,3.0,0.0,0.0,3.0,debit,2019-11-29 00:00:00,id_55,68.74592727043351
TID30615,whoosh,0.0,group_1,,14.979985315918366,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-09-20 00:00:00,id_61,40.784106355353224
TID03521,app,0.0,group_1,0.0,35.76150730179987,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_28,56.61145454534141
TID00664,website,0.0,group_1,0.0,7.823507649619325,2.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-10-29 00:00:00,id_75,60.70067185643273
TID32797,website,0.0,group_1,0.0,10.98075246513225,2.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-02 00:00:00,id_43,63.571041775198104
TID02305,app,0.0,group_1,0.0,32.47353873142149,1.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_31,43.48472044988809
TID34327,website,0.0,group_4,0.0,55.6289404216772,2.0,2.0,1.0,3.0,0.0,0.0,2.0,debit,2019-08-03 00:00:00,id_19,89.65380833001775
TID24325,website,0.0,group_4,0.0,185.34710155408447,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-23 00:00:00,id_97,60.954691102446716
TID28590,app,0.0,group_1,0.0,36.17662776669465,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_1,56.61145454534141
TID11790,website,0.0,group_1,0.0,4.164752193710729,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-02 00:00:00,id_28,98.15562712039237
TID12669,whoosh,1.0,group_1,,27.990534816639137,1.0,0.0,1.0,,0.0,7.0,1.0,debit,2019-09-19 00:00:00,id_65,58.150521024306194
TID13051,website,0.0,group_1,0.0,103.09961513817085,2.0,1.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-15 00:00:00,id_41,100.96165645942972
TID11814,website,0.0,group_1,0.0,162.06186095711675,0.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-21 00:00:00,id_36,66.75011988117477
TID28389,website,0.0,group_4,0.0,30.297237399886015,1.0,2.0,1.0,3.0,0.0,0.0,0.0,debit,2019-11-04 00:00:00,id_36,85.8319202060643
TID00061,app,0.0,group_1,0.0,322.31082451958076,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_71,33.61475808547042
TID16483,whoosh,1.0,group_1,,0.03912057792018971,1.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-11-22 00:00:00,id_59,32.49027363804832
TID20423,app,0.0,group_4,0.0,139.00574944993502,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-13 00:00:00,id_39,54.52252146250021
TID13426,app,0.0,group_1,0.0,49.79282729322732,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-12 00:00:00,id_49,65.24668648618487
TID06382,website,0.0,group_1,0.0,7.739665720003369,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-26 00:00:00,id_21,57.12524506439994
TID01305,website,0.0,group_1,0.0,53.16985379001112,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-21 00:00:00,id_11,53.20040729831208
TID04271,website,0.0,group_1,0.0,230.48832084968856,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-19 00:00:00,id_5,50.3560095807982
TID22009,app,0.0,group_1,0.0,164.07447627293502,0.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-09-11 00:00:00,id_55,50.00450439826214
TID35160,website,0.0,group_1,0.0,20.904906088571273,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-03 00:00:00,id_1,56.858170838416115
TID30139,telephone,0.0,group_1,,11.355038274986606,0.0,0.0,1.0,,1.0,0.0,2.0,credit,2019-09-11 00:00:00,id_57,0.0
TID34479,app,0.0,group_1,0.0,18.324621453241637,0.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-10-28 00:00:00,id_60,42.407913402216344
TID34439,website,0.0,group_1,0.0,39.12731368969681,0.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-09-02 00:00:00,id_66,74.0381309987856
TID30135,website,0.0,group_1,0.0,60.562982606376785,3.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-30 00:00:00,id_40,53.20040729831208
TID05878,whoosh,,group_1,,2.0261734269096214,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-10-04 00:00:00,id_29,46.157735510055225
TID18851,website,0.0,group_4,0.0,29.79910953189587,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-12 00:00:00,id_31,87.50744908772087
TID29714,app,0.0,group_4,0.0,4.7224656717718245,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-18 00:00:00,id_79,64.24117034196198
TID14913,telephone,0.0,group_2,,14.047324226659835,1.0,1.0,2.0,,0.0,5.0,0.0,debit,2019-08-20 00:00:00,id_6,0.0
TID26571,website,0.0,group_1,0.0,0.5932068119604228,1.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-08-28 00:00:00,id_73,92.97555515328315
TID01111,website,0.0,group_4,0.0,8.78463022768243,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_84,59.1115307017795
TID02313,app,0.0,group_1,0.0,25.62669767728586,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-16 00:00:00,id_77,51.428988517141185
TID19635,app,0.0,group_1,0.0,74.8741626114864,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_80,46.157735510055225
TID02115,website,0.0,group_1,0.0,9.125693296919824,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-10 00:00:00,id_35,53.81806848353668
TID24700,website,0.0,group_1,0.0,136.27022652848996,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-08-03 00:00:00,id_91,54.4966494719206
TID08570,website,0.0,group_4,0.0,20.442883018836998,1.0,0.0,1.0,1.0,0.0,0.0,4.0,debit,2019-12-05 00:00:00,id_88,74.84847915951605
TID10598,website,0.0,group_1,0.0,183.82097642195262,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-24 00:00:00,id_81,54.4966494719206
TID25349,app,0.0,group_1,0.0,90.48362392053834,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_66,48.805225020760716
TID06656,website,0.0,group_4,0.0,68.18747533890333,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-25 00:00:00,id_56,75.31437462503789
TID19252,website,0.0,group_1,0.0,35.904000733595,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-02 00:00:00,id_39,71.14795387333498
TID20903,website,0.0,group_1,0.0,30.961932663895183,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-23 00:00:00,id_55,61.53319444063856
TID31216,app,0.0,group_1,0.0,104.59122618291718,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-19 00:00:00,id_21,46.157735510055225
TID35178,website,0.0,group_1,0.0,179.9343490462588,2.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-03 00:00:00,id_49,41.591912013027454
TID01337,whoosh,1.0,group_4,,13.755565049712619,1.0,0.0,1.0,,0.0,6.0,1.0,debit,2019-09-05 00:00:00,id_29,68.74592727043351
TID00274,website,0.0,group_2,0.0,215.86303622923194,3.0,2.0,3.0,0.0,0.0,0.0,3.0,debit,2019-09-30 00:00:00,id_61,50.81706784228022
TID15682,website,0.0,group_4,0.0,81.77150729770337,1.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-14 00:00:00,id_29,82.27100972535526
TID30663,website,1.0,group_4,0.0,141.1524849380702,2.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-08-13 00:00:00,id_47,92.64429056452279
TID30329,website,0.0,group_2,0.0,257.8700518009631,3.0,2.0,2.0,1.0,0.0,0.0,5.0,debit,2019-12-05 00:00:00,id_24,45.31057741904597
TID23928,app,0.0,group_4,0.0,40.34688689163272,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-18 00:00:00,id_38,57.2792313903951
TID14231,telephone,0.0,group_1,,4.817653227804158,4.0,0.0,1.0,,0.0,4.0,2.0,debit,2019-08-01 00:00:00,id_45,0.0
TID23838,app,0.0,group_1,0.0,46.52867300323778,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-20 00:00:00,id_27,46.157735510055225
TID33385,app,0.0,group_1,0.0,34.882500579284525,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-26 00:00:00,id_81,51.428988517141185
TID27775,website,0.0,group_4,0.0,55.27544552013646,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-10 00:00:00,id_44,70.88064114881571
TID13108,app,0.0,group_1,0.0,157.66969870255346,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-05 00:00:00,id_85,49.2002612542528
TID22785,app,0.0,group_1,0.0,105.19006458099724,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-19 00:00:00,id_25,43.48472044988809
TID11884,whoosh,1.0,group_1,,7.015015891762432,0.0,0.0,1.0,,3.0,20.0,1.0,debit,2019-10-17 00:00:00,id_18,41.8678098117921
TID31108,website,0.0,group_4,0.0,267.4466335117216,0.0,1.0,1.0,3.0,0.0,0.0,1.0,debit,2019-12-08 00:00:00,id_79,69.98837127799601
TID16730,app,0.0,group_1,0.0,276.8112862110367,1.0,2.0,1.0,2.0,0.0,0.0,5.0,credit,2019-08-13 00:00:00,id_20,53.584638989242286
TID28065,website,0.0,,0.0,6.7930980054751675,1.0,0.0,1.0,1.0,0.0,0.0,0.0,debit,2019-09-17 00:00:00,id_33,0.0
TID04521,website,0.0,group_1,0.0,120.49672046760288,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-01 00:00:00,id_91,73.98897124464835
TID21760,whoosh,1.0,group_1,,13.094212798522276,0.0,1.0,1.0,,0.0,1.0,2.0,debit,2019-08-13 00:00:00,id_80,41.8678098117921
TID04439,website,0.0,group_4,0.0,78.88003402461946,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-04 00:00:00,id_24,66.70009749694911
TID25478,app,0.0,group_1,0.0,36.16421808373109,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_54,61.715690302144786
TID34670,whoosh,0.0,group_1,,5.140169250594518,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-10-03 00:00:00,id_85,61.715690302144786
TID34187,website,0.0,group_1,0.0,22.2184410144194,3.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-08 00:00:00,id_57,70.23641452071125
TID25064,website,0.0,group_2,0.0,92.26447180920829,2.0,1.0,3.0,0.0,0.0,0.0,1.0,debit,2019-10-06 00:00:00,id_81,49.59476966359267
TID07890,website,0.0,group_1,0.0,81.14441888850355,1.0,0.0,2.0,2.0,0.0,0.0,4.0,credit,2019-11-14 00:00:00,id_22,85.13616261532752
TID05004,app,0.0,group_1,0.0,13.317515382355207,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-26 00:00:00,id_83,46.157735510055225
TID19151,app,0.0,group_1,0.0,16.10254331261593,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-24 00:00:00,id_56,46.157735510055225
TID24549,app,0.0,group_1,0.0,64.8214334742211,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-30 00:00:00,id_69,49.2002612542528
TID20604,app,0.0,group_1,0.0,57.5755922645745,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-18 00:00:00,id_22,46.157735510055225
TID31130,app,0.0,group_4,0.0,77.63377760130427,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-17 00:00:00,id_88,59.15236651638182
TID07732,website,0.0,group_1,0.0,-0.06528026807815607,1.0,0.0,1.0,2.0,0.0,0.0,1.0,credit,2019-12-04 00:00:00,id_90,62.34865757917944
TID29699,website,0.0,group_4,0.0,81.44172056175245,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-03 00:00:00,id_8,49.010710077031185
TID16049,app,0.0,group_1,0.0,2.484246192886732,0.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-21 00:00:00,id_70,48.27767928188303
TID28391,whoosh,0.0,group_1,,4.383503134348847,0.0,1.0,1.0,,0.0,1.0,0.0,debit,2019-08-27 00:00:00,id_27,40.784106355353224
TID10295,app,0.0,group_1,0.0,92.3577262439927,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-19 00:00:00,id_59,54.03060159521941
TID12735,app,0.0,group_1,0.0,17.32579345612194,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-17 00:00:00,id_78,51.428988517141185
TID04981,website,,group_1,0.0,73.12282622029717,1.0,2.0,1.0,2.0,0.0,0.0,5.0,credit,2019-11-27 00:00:00,id_68,53.143252288767414
TID25562,website,0.0,group_1,0.0,16.64252778136282,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-17 00:00:00,id_99,80.3499589860466
TID21267,website,0.0,group_4,0.0,83.02114785571183,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-03 00:00:00,id_5,62.02471344118706
TID00167,website,0.0,group_4,0.0,80.77954587289418,1.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-14 00:00:00,id_60,82.27100972535526
