id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price,status
TID12231,website,0.0,group_1,0.0,83.11898292843463,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-06-12 00:00:00,id_36,70.88064114881571,Not_Canceled
TID10152,app,0.0,group_1,0.0,72.59946142292853,1.0,2.0,1.0,2.0,0.0,0.0,9.0,debit,2018-11-30 00:00:00,id_64,37.45394951226694,Not_Canceled
TID28073,website,0.0,group_1,0.0,104.94839362426914,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-02-27 00:00:00,id_12,47.90782574381023,Not_Canceled
TID35311,app,0.0,group_1,0.0,210.40550522572397,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2018-09-15 00:00:00,id_74,44.95815453219758,Not_Canceled
TID22089,website,1.0,group_6,0.0,0.4008108052155608,1.0,0.0,3.0,2.0,0.0,0.0,4.0,debit,2018-12-21 00:00:00,id_37,98.15562712039237,Not_Canceled
TID22876,website,0.0,group_4,0.0,47.130040361899,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-06 00:00:00,id_1,75.46139884259325,Not_Canceled
TID26932,app,,group_1,0.0,32.25385339908463,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2018-10-28 00:00:00,id_76,45.09170190870494,Not_Canceled
TID04884,whoosh,1.0,group_1,,2.446610050797997,0.0,2.0,1.0,,0.0,0.0,1.0,debit,2019-02-18 00:00:00,id_21,42.946877403497105,Not_Canceled
TID08678,app,0.0,group_1,0.0,73.84619405951648,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-08-26 00:00:00,id_46,59.93754191940122,Not_Canceled
TID13195,app,0.0,group_1,0.0,95.48857247959789,0.0,2.0,1.0,2.0,0.0,0.0,1.0,credit,2018-06-18 00:00:00,id_72,56.354267153453414,Not_Canceled
TID11909,website,0.0,group_1,0.0,127.58960866699013,1.0,2.0,1.0,2.0,0.0,0.0,0.0,debit,2019-06-03 00:00:00,id_20,57.2792313903951,Not_Canceled
TID23049,app,0.0,group_1,0.0,32.44955615424067,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2018-10-28 00:00:00,id_27,45.09170190870494,Not_Canceled
TID22518,website,0.0,group_4,0.0,16.605831136458225,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-01-13 00:00:00,id_48,50.27735002220826,Not_Canceled
TID34778,app,0.0,group_4,0.0,39.92977097118331,1.0,2.0,2.0,2.0,0.0,0.0,3.0,debit,2018-10-09 00:00:00,id_42,38.0534799231996,Not_Canceled
TID22149,app,0.0,group_1,0.0,3.0651330673723924,1.0,2.0,1.0,3.0,0.0,0.0,1.0,credit,2018-07-30 00:00:00,id_35,78.34325188663453,Not_Canceled
TID09487,app,,group_4,0.0,51.04309321741605,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-10-22 00:00:00,id_2,38.0534799231996,Not_Canceled
TID09623,whoosh,0.0,group_1,,-0.18423214637980198,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-01-18 00:00:00,id_69,43.48472044988809,Not_Canceled
TID17385,website,0.0,group_4,0.0,78.35488406568601,1.0,3.0,1.0,1.0,0.0,0.0,6.0,debit,2019-06-11 00:00:00,id_91,73.59549531104196,Not_Canceled
TID23885,whoosh,0.0,group_1,,8.968107679650982,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2018-11-17 00:00:00,id_8,40.784106355353224,Not_Canceled
TID13412,website,0.0,group_1,0.0,139.70509863970028,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-12-06 00:00:00,id_94,44.69086154922319,Not_Canceled
TID18211,app,0.0,group_1,0.0,104.371900076883,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2018-11-10 00:00:00,id_94,46.157735510055225,Not_Canceled
TID22535,website,0.0,group_4,0.0,72.16283919309737,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-05-09 00:00:00,id_35,63.28852868521736,Not_Canceled
TID20188,whoosh,,group_1,,11.97109574911909,0.0,1.0,1.0,,0.0,0.0,3.0,debit,2018-09-19 00:00:00,id_6,59.17278265513691,Not_Canceled
TID04639,website,0.0,group_4,0.0,228.4027968272016,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-06-11 00:00:00,id_90,67.72430792491593,Canceled
TID27316,website,0.0,group_1,0.0,129.15195834884196,2.0,1.0,2.0,2.0,0.0,0.0,1.0,debit,2018-07-16 00:00:00,id_37,46.95457586793554,Not_Canceled
TID06467,app,0.0,group_1,0.0,102.27266369162545,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-09-23 00:00:00,id_2,63.73742421442466,Not_Canceled
TID30962,website,0.0,group_4,0.0,68.53018289739961,2.0,1.0,2.0,2.0,0.0,0.0,4.0,debit,2019-04-04 00:00:00,id_77,63.500433252887966,Not_Canceled
TID22364,website,0.0,group_1,0.0,137.79242834895518,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-06-19 00:00:00,id_98,61.867701189830875,Not_Canceled
TID21348,website,0.0,group_1,0.0,38.454959496176606,2.0,1.0,2.0,2.0,0.0,0.0,3.0,debit,2019-03-19 00:00:00,id_36,69.98837127799601,Not_Canceled
TID26976,app,0.0,group_1,0.0,23.522324375719727,0.0,2.0,1.0,2.0,0.0,0.0,1.0,credit,2018-12-10 00:00:00,id_76,63.73742421442466,Not_Canceled
TID10112,app,0.0,group_1,0.0,56.172425164930175,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-16 00:00:00,id_38,69.24335323600516,Not_Canceled
TID05063,website,0.0,group_4,0.0,46.51593135796906,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-01-26 00:00:00,id_32,54.18602520365131,Not_Canceled
TID06577,app,0.0,group_1,0.0,56.18657512478815,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-16 00:00:00,id_84,69.24335323600516,Not_Canceled
TID31794,app,0.0,group_1,0.0,221.66453142326984,0.0,0.0,1.0,1.0,0.0,0.0,1.0,credit,2019-07-20 00:00:00,id_44,45.09170190870494,Not_Canceled
TID09592,telephone,0.0,group_1,,1.7310576251548109,0.0,1.0,1.0,,0.0,0.0,1.0,debit,2018-09-19 00:00:00,id_76,0.0,Not_Canceled
TID05986,website,1.0,group_1,0.0,117.47767904840117,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-04-13 00:00:00,id_96,63.68701298502162,Not_Canceled
TID12272,app,0.0,group_1,0.0,38.50104828139942,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_81,63.73742421442466,Not_Canceled
TID19735,website,0.0,,0.0,41.07984161803476,0.0,0.0,3.0,2.0,0.0,0.0,3.0,debit,2019-03-29 00:00:00,id_37,103.55950377846116,Canceled
TID23566,whoosh,0.0,group_1,,12.79327610379222,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2018-09-14 00:00:00,id_3,40.784106355353224,Not_Canceled
TID11406,website,0.0,group_1,0.0,63.55442711586607,0.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-02-23 00:00:00,id_35,55.83930224958623,Not_Canceled
TID23959,app,0.0,group_5,0.0,2.7105829879057612,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2018-10-19 00:00:00,id_90,54.03060159521941,Not_Canceled
TID35732,app,0.0,group_1,0.0,164.72680358347242,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2018-09-09 00:00:00,id_67,59.17278265513691,Not_Canceled
TID06385,website,0.0,group_4,0.0,48.68176423704518,1.0,0.0,1.0,2.0,0.0,0.0,4.0,credit,2019-03-07 00:00:00,id_77,74.62762188535689,Canceled
TID27494,website,0.0,group_1,0.0,127.38602807271491,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-06-09 00:00:00,id_88,57.2792313903951,Not_Canceled
TID02134,website,0.0,group_1,0.0,11.364190292565631,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-12-23 00:00:00,id_34,53.51198187585364,Not_Canceled
TID36201,app,0.0,group_1,0.0,140.41605379763342,1.0,2.0,1.0,3.0,0.0,0.0,5.0,credit,2019-06-19 00:00:00,id_73,57.586996757528134,Not_Canceled
TID12903,telephone,0.0,group_2,,-40.0,1.0,0.0,2.0,,0.0,3.0,1.0,debit,2019-06-09 00:00:00,id_60,0.0,Not_Canceled
TID14455,app,0.0,group_1,0.0,115.44734194148532,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-02-04 00:00:00,id_19,52.47221015054013,Not_Canceled
TID33182,website,0.0,group_1,0.0,67.62838622999134,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-10 00:00:00,id_23,53.994325349849035,Not_Canceled
TID23830,app,0.0,group_1,0.0,10.744853630183187,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-01-21 00:00:00,id_33,51.428988517141185,Not_Canceled
TID15408,website,0.0,group_1,0.0,99.25675250247855,1.0,0.0,2.0,2.0,0.0,0.0,3.0,debit,2019-06-19 00:00:00,id_0,62.23733364137806,Not_Canceled
TID21866,website,0.0,group_1,0.0,34.14729970588368,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-06-16 00:00:00,id_1,77.07551713923415,Not_Canceled
TID17456,website,,group_1,0.0,23.30182844251317,1.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2018-08-13 00:00:00,id_70,56.61145454534141,Not_Canceled
TID27993,app,0.0,group_1,0.0,120.56312422810618,3.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-05-26 00:00:00,id_45,49.2002612542528,Not_Canceled
TID00364,app,,group_1,1.0,8.564075250470012,0.0,2.0,1.0,2.0,1.0,0.0,5.0,debit,2018-12-04 00:00:00,id_44,43.48472044988809,Not_Canceled
TID29326,app,0.0,group_1,0.0,221.03518037923632,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-09-24 00:00:00,id_29,40.784106355353224,Not_Canceled
TID10027,website,0.0,group_1,0.0,32.31178951179089,1.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-04-28 00:00:00,id_52,68.1980603154316,Not_Canceled
TID27656,website,0.0,group_1,0.0,86.72483996018295,2.0,0.0,2.0,2.0,0.0,0.0,3.0,credit,2019-05-10 00:00:00,id_77,100.89166729857932,Not_Canceled
TID21014,website,0.0,group_6,0.0,7.5793491754837365,1.0,1.0,3.0,2.0,0.0,0.0,0.0,debit,2019-03-19 00:00:00,id_31,98.62422861896768,Not_Canceled
TID30923,app,0.0,group_1,0.0,119.29824764057678,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-05-14 00:00:00,id_84,64.24117034196198,Not_Canceled
TID13754,website,0.0,group_1,0.0,90.8541999285509,1.0,2.0,1.0,2.0,0.0,0.0,4.0,debit,2019-03-11 00:00:00,id_9,50.83800842393915,Not_Canceled
TID25282,app,0.0,group_1,0.0,33.99338496593069,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-02-13 00:00:00,id_72,52.47221015054013,Not_Canceled
TID23031,website,0.0,group_4,0.0,26.888676887760507,2.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-05-24 00:00:00,id_56,96.74754825298517,Not_Canceled
TID20659,website,0.0,group_1,0.0,92.183788348966,3.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-20 00:00:00,id_43,57.2792313903951,Not_Canceled
TID33740,website,0.0,group_1,0.0,22.55457356512913,2.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-08-12 00:00:00,id_68,61.715690302144786,Not_Canceled
TID14191,website,0.0,group_4,0.0,51.805358926052534,1.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-06-22 00:00:00,id_79,77.95354935675367,Not_Canceled
TID20289,app,0.0,group_1,0.0,39.50277912117297,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_92,59.93754191940122,Not_Canceled
TID10864,website,0.0,group_1,0.0,99.61349249799177,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2018-09-22 00:00:00,id_38,53.641715183894455,Not_Canceled
TID30450,app,0.0,group_1,0.0,117.47963691179984,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-05-14 00:00:00,id_29,64.24117034196198,Not_Canceled
TID26001,website,0.0,group_1,0.0,41.252090336558325,1.0,2.0,1.0,2.0,0.0,0.0,0.0,debit,2018-12-25 00:00:00,id_78,46.66266433683661,Not_Canceled
TID00856,app,0.0,group_1,0.0,55.69691168883044,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-16 00:00:00,id_74,69.24335323600516,Not_Canceled
TID12629,website,0.0,group_1,0.0,127.86317597869912,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-07-16 00:00:00,id_59,66.39983087718666,Not_Canceled
TID00713,app,0.0,group_1,0.0,67.9034417484194,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-01 00:00:00,id_8,37.77866149266065,Not_Canceled
TID02071,telephone,0.0,group_5,,-99.0,1.0,0.0,1.0,,3.0,13.0,2.0,debit,2019-02-06 00:00:00,id_17,0.0,Not_Canceled
TID20109,website,0.0,group_4,0.0,83.26339400817768,0.0,2.0,1.0,3.0,0.0,0.0,1.0,debit,2019-07-29 00:00:00,id_15,89.79658946644241,Not_Canceled
TID00605,whoosh,0.0,group_1,,85.15887490831953,0.0,1.0,1.0,,0.0,5.0,0.0,debit,2019-06-03 00:00:00,id_60,40.784106355353224,Not_Canceled
TID15255,app,,group_1,0.0,301.59521679353304,0.0,1.0,1.0,1.0,0.0,0.0,1.0,credit,2019-07-07 00:00:00,id_23,54.03060159521941,Not_Canceled
TID35617,website,,group_1,0.0,8.467880071644945,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-12-23 00:00:00,id_68,48.96330320919239,Not_Canceled
TID06935,website,0.0,group_1,0.0,131.91319588214031,1.0,2.0,1.0,1.0,0.0,0.0,0.0,credit,2019-06-10 00:00:00,id_36,54.4966494719206,Not_Canceled
TID26721,telephone,0.0,group_1,,-0.6294459636415924,1.0,0.0,1.0,,0.0,3.0,1.0,debit,2019-02-14 00:00:00,id_88,0.0,Not_Canceled
TID08893,app,0.0,group_1,0.0,163.44888490454645,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-09-09 00:00:00,id_40,59.17278265513691,Not_Canceled
TID28258,website,0.0,group_1,0.0,29.068301581176385,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-08-23 00:00:00,id_2,56.354267153453414,Not_Canceled
TID30806,telephone,0.0,group_4,,55.664440586251445,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-04-10 00:00:00,id_82,0.0,Not_Canceled
TID18683,app,0.0,group_1,0.0,46.13824637650796,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-02-26 00:00:00,id_17,51.428988517141185,Not_Canceled
TID10339,app,0.0,group_1,0.0,54.80449035450652,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-03-11 00:00:00,id_44,46.157735510055225,Not_Canceled
TID19200,website,0.0,group_1,0.0,157.56251524914228,1.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2018-09-12 00:00:00,id_53,53.641715183894455,Not_Canceled
TID30710,website,0.0,group_4,0.0,86.1584129832622,2.0,1.0,1.0,3.0,0.0,0.0,3.0,debit,2019-06-21 00:00:00,id_48,77.95354935675367,Not_Canceled
TID01860,app,0.0,group_1,0.0,134.38940180190298,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-08-22 00:00:00,id_69,54.03060159521941,Not_Canceled
TID36051,website,0.0,group_4,0.0,61.56264271813682,2.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-05 00:00:00,id_1,79.26749450764945,Not_Canceled
TID30626,app,0.0,group_1,0.0,81.81359203927694,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-03-19 00:00:00,id_85,46.95457586793554,Not_Canceled
TID01044,website,0.0,group_1,0.0,8.11214394442146,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-08-04 00:00:00,id_22,54.03060159521941,Not_Canceled
TID30632,website,0.0,group_1,0.0,69.72667158407366,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-03-25 00:00:00,id_98,58.815329629547406,Not_Canceled
TID29023,website,0.0,group_1,0.0,139.81384749766158,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-05-21 00:00:00,id_24,72.6595682426936,Not_Canceled
TID04195,app,0.0,group_1,0.0,26.23188934309583,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-17 00:00:00,id_31,69.24335323600516,Not_Canceled
TID27136,app,0.0,group_1,0.0,44.247497531681624,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-03-31 00:00:00,id_86,56.61145454534141,Not_Canceled
TID08603,app,0.0,group_1,0.0,70.55563987132318,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-05-22 00:00:00,id_21,69.24335323600516,Not_Canceled
TID08920,website,0.0,group_1,0.0,96.07382867165248,1.0,0.0,2.0,2.0,0.0,0.0,2.0,debit,2019-06-19 00:00:00,id_2,69.98837127799601,Not_Canceled
TID27532,website,0.0,group_1,0.0,111.48517102826438,1.0,2.0,1.0,2.0,0.0,0.0,3.0,credit,2019-06-30 00:00:00,id_58,78.82992247822678,Not_Canceled
TID34155,website,0.0,group_4,0.0,4.90664544409511,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-07-29 00:00:00,id_29,68.92009482254292,Not_Canceled
TID09861,app,0.0,group_1,0.0,41.348987332304695,0.0,0.0,1.0,2.0,0.0,0.0,1.0,credit,2018-08-12 00:00:00,id_68,64.24117034196198,Not_Canceled
TID22807,website,0.0,group_4,0.0,46.533874001420145,1.0,2.0,1.0,2.0,0.0,0.0,5.0,debit,2019-04-19 00:00:00,id_9,79.26749450764945,Not_Canceled
TID04477,telephone,0.0,group_4,,9.641727518133262,2.0,0.0,1.0,,0.0,5.0,1.0,debit,2019-06-15 00:00:00,id_20,0.0,Not_Canceled
TID20079,whoosh,0.0,group_1,,2.481372317564022,0.0,1.0,1.0,,0.0,0.0,0.0,debit,2018-09-19 00:00:00,id_22,40.784106355353224,Not_Canceled
TID18346,website,0.0,group_1,0.0,140.87560702901104,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-06-24 00:00:00,id_99,61.867701189830875,Not_Canceled
TID08821,website,0.0,group_1,0.0,138.89735178834226,0.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-06-23 00:00:00,id_28,77.95354935675367,Not_Canceled
TID28385,app,0.0,group_6,0.0,47.576579251857574,0.0,2.0,3.0,2.0,0.0,0.0,3.0,credit,2018-10-02 00:00:00,id_23,101.20422225740218,Not_Canceled
TID01029,app,0.0,group_1,0.0,74.42688116784387,0.0,0.0,1.0,1.0,0.0,0.0,2.0,credit,2018-08-26 00:00:00,id_1,48.805225020760716,Not_Canceled
TID18982,website,0.0,group_6,0.0,2.6020054214729926,0.0,0.0,3.0,2.0,0.0,0.0,1.0,debit,2018-08-06 00:00:00,id_78,86.79003251099022,Not_Canceled
TID27846,telephone,0.0,group_1,,0.2890873497108469,1.0,0.0,1.0,,0.0,2.0,1.0,debit,2018-08-25 00:00:00,id_96,0.0,Not_Canceled
TID32049,app,,group_1,0.0,63.10748279531305,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-08-12 00:00:00,id_19,67.24999911839538,Not_Canceled
TID03622,app,0.0,group_1,0.0,76.39516217329877,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-02 00:00:00,id_83,77.1243406547998,Not_Canceled
TID02195,whoosh,0.0,group_4,,15.498391763070348,0.0,0.0,1.0,,0.0,0.0,3.0,debit,2019-02-13 00:00:00,id_78,46.68921428270478,Not_Canceled
TID11793,app,0.0,group_1,0.0,102.00022782173423,0.0,0.0,1.0,1.0,0.0,0.0,2.0,credit,2018-09-23 00:00:00,id_39,48.805225020760716,Canceled
TID13231,website,0.0,group_4,0.0,67.88225347039568,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-04-03 00:00:00,id_21,68.6463697250727,Not_Canceled
TID24454,app,0.0,group_1,0.0,57.05306832103525,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-16 00:00:00,id_20,69.24335323600516,Not_Canceled
TID29130,website,,group_1,0.0,101.59672119426396,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2018-09-23 00:00:00,id_67,53.641715183894455,Not_Canceled
TID15622,website,0.0,group_1,0.0,41.59976829442638,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-03-29 00:00:00,id_74,61.12732299103678,Not_Canceled
TID30777,app,0.0,group_1,0.0,11.965392807405673,0.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2018-09-11 00:00:00,id_71,44.557115426401765,Not_Canceled
TID03019,website,1.0,group_1,0.0,134.04184124197215,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-06-11 00:00:00,id_28,64.14047421146486,Not_Canceled
TID32986,website,0.0,group_4,0.0,1.152298914751584,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-04-27 00:00:00,id_40,96.27742239813216,Not_Canceled
TID21380,app,0.0,group_1,0.0,87.32801344984358,1.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-06-25 00:00:00,id_74,57.586996757528134,Not_Canceled
TID31412,app,,group_1,0.0,103.02532199634805,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-09-23 00:00:00,id_68,63.73742421442466,Not_Canceled
TID16556,app,0.0,group_1,0.0,42.155554708652396,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2018-10-28 00:00:00,id_30,39.69560567581435,Not_Canceled
TID17689,website,0.0,group_4,0.0,101.2007723250369,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-04-12 00:00:00,id_44,75.46139884259325,Not_Canceled
TID20106,app,0.0,group_1,0.0,3.2118512004747033,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-06-28 00:00:00,id_7,51.428988517141185,Not_Canceled
TID16377,website,0.0,group_1,0.0,67.8434480550609,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-06-06 00:00:00,id_83,68.1980603154316,Not_Canceled
TID07139,app,0.0,group_1,0.0,118.28453891984098,0.0,1.0,1.0,1.0,0.0,0.0,3.0,debit,2019-05-14 00:00:00,id_99,64.24117034196198,Not_Canceled
TID15473,website,0.0,group_4,0.0,8.472483463006522,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2018-11-13 00:00:00,id_52,44.67481553119566,Not_Canceled
TID03706,website,0.0,group_4,0.0,6.184819289262264,1.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-01-29 00:00:00,id_10,63.23301024174906,Not_Canceled
TID12224,website,0.0,group_1,0.0,65.66147456490953,1.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-03-12 00:00:00,id_8,61.867701189830875,Not_Canceled
TID25549,app,0.0,group_1,0.0,111.82019077088853,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-04 00:00:00,id_76,36.952206288834844,Not_Canceled
TID27676,whoosh,0.0,group_1,,86.04007744692422,0.0,0.0,1.0,,0.0,0.0,2.0,debit,2018-08-17 00:00:00,id_31,59.17278265513691,Not_Canceled
TID13023,website,0.0,group_1,0.0,203.85476760945173,3.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2018-07-20 00:00:00,id_8,46.95457586793554,Not_Canceled
TID22712,website,0.0,group_2,0.0,33.989695918285065,2.0,2.0,3.0,0.0,0.0,0.0,2.0,debit,2019-03-02 00:00:00,id_4,48.699792169105336,Not_Canceled
TID31134,website,0.0,group_1,0.0,109.41001928382772,1.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-03-28 00:00:00,id_87,47.690976455311606,Not_Canceled
TID30291,website,0.0,group_4,0.0,117.34790655433503,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-03-25 00:00:00,id_17,53.641715183894455,Not_Canceled
TID14794,app,0.0,group_1,0.0,25.434243542813405,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-05-16 00:00:00,id_71,69.24335323600516,Not_Canceled
TID03175,website,1.0,group_4,0.0,69.25403395469574,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-06-07 00:00:00,id_75,79.26749450764945,Not_Canceled
TID31411,website,0.0,group_1,0.0,7.626702206377265,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-07-24 00:00:00,id_66,83.91025827718266,Not_Canceled
TID24898,app,0.0,group_1,0.0,238.62400673918327,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2019-05-23 00:00:00,id_37,65.34709476243616,Canceled
TID23469,website,0.0,group_4,0.0,65.99215894419872,2.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2018-10-27 00:00:00,id_54,49.804960228515505,Not_Canceled
TID09711,app,0.0,group_1,0.0,39.8989385245697,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-07-22 00:00:00,id_11,59.93754191940122,Not_Canceled
TID15526,app,0.0,group_1,0.0,62.724096483339174,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-08-12 00:00:00,id_40,67.24999911839538,Not_Canceled
TID14705,website,1.0,group_1,0.0,120.89216163492584,2.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-06-14 00:00:00,id_97,70.88064114881571,Not_Canceled
TID24496,app,0.0,group_1,0.0,55.71503312005209,0.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2018-08-25 00:00:00,id_19,49.857484751768524,Not_Canceled
TID00519,website,0.0,group_4,0.0,129.5053468579939,3.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-07-25 00:00:00,id_9,82.31930089150171,Not_Canceled
TID23175,app,0.0,group_1,0.0,90.380219552199,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-04-17 00:00:00,id_30,46.157735510055225,Not_Canceled
TID16524,app,0.0,group_1,0.0,54.00279709745363,0.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2019-02-24 00:00:00,id_24,35.734496386673214,Not_Canceled
TID27110,website,0.0,group_4,0.0,14.445031154962816,2.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2018-10-03 00:00:00,id_85,77.1243406547998,Not_Canceled
TID03803,app,0.0,group_1,0.0,192.16047392994764,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-06-01 00:00:00,id_15,56.61145454534141,Not_Canceled
TID09987,app,0.0,group_1,0.0,0.14987800133043616,0.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2019-02-05 00:00:00,id_18,38.0534799231996,Canceled
TID17751,app,0.0,group_4,0.0,80.80375417125504,0.0,0.0,1.0,1.0,0.0,0.0,2.0,credit,2018-09-16 00:00:00,id_12,63.23301024174906,Not_Canceled
TID32921,whoosh,0.0,group_1,,0.2159427420723153,0.0,0.0,1.0,,0.0,3.0,1.0,debit,2018-10-26 00:00:00,id_50,40.784106355353224,Not_Canceled
